source,source_manifest,source_job_dir,backbone,dataset,x_eps,x_index,line_label,pipeline,smoother,feature_dim,candidate_id,x_steps,learning_rate,weight_decay,dropout,tao2,test_acc_mean,test_acc_ci_low,test_acc_ci_high,test_acc_std,test_acc_min,test_acc_max,val_acc_mean,val_acc_ci_low,val_acc_ci_high,n,actual_verify_rank,ci_method,point_id,bootstrap_key,bootstrap_val_key
clean_heter,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/manifest.csv,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,gcn,actor,6.0,7,$\mathsf{Non\text{-}private}$,clean_reference,kprop,,21,0,0.001,0.001,0.75,none,30.694735717773437,30.336709628105165,31.02631417274475,0.6010140568827099,29.736841201782227,31.684207916259766,30.9789457321167,30.468287687301636,31.447630620002748,10,1,bootstrap_95pct,f6_41a4b261d107b053,test|clean_heter|gcn|actor,val|clean_heter|gcn|actor
clean_heter,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/manifest.csv,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,gcn,actor,8.0,8,$\mathsf{Non\text{-}private}$,clean_reference,kprop,,21,0,0.001,0.001,0.75,none,30.694735717773437,30.336709628105165,31.02631417274475,0.6010140568827099,29.736841201782227,31.684207916259766,30.9789457321167,30.468287687301636,31.447630620002748,10,1,bootstrap_95pct,f6_41a4b261d107b053,test|clean_heter|gcn|actor,val|clean_heter|gcn|actor
clean_heter,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/manifest.csv,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,gcn,actor,10.0,9,$\mathsf{Non\text{-}private}$,clean_reference,kprop,,21,0,0.001,0.001,0.75,none,30.694735717773437,30.336709628105165,31.02631417274475,0.6010140568827099,29.736841201782227,31.684207916259766,30.9789457321167,30.468287687301636,31.447630620002748,10,1,bootstrap_95pct,f6_41a4b261d107b053,test|clean_heter|gcn|actor,val|clean_heter|gcn|actor
clean_heter,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/manifest.csv,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,sage,actor,0.001,0,$\mathsf{Non\text{-}private}$,clean_reference,kprop,,12,0,0.01,0.01,0.75,none,35.98947257995606,35.53144574165344,36.547367115020755,0.9560359149357336,34.684207916259766,38.105262756347656,36.72105102539062,36.29473533630371,37.163419275283815,10,4,bootstrap_95pct,f6_8b638d57cc5b591f,test|clean_heter|sage|actor,val|clean_heter|sage|actor
clean_heter,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/manifest.csv,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,sage,actor,0.01,1,$\mathsf{Non\text{-}private}$,clean_reference,kprop,,12,0,0.01,0.01,0.75,none,35.98947257995606,35.53144574165344,36.547367115020755,0.9560359149357336,34.684207916259766,38.105262756347656,36.72105102539062,36.29473533630371,37.163419275283815,10,4,bootstrap_95pct,f6_8b638d57cc5b591f,test|clean_heter|sage|actor,val|clean_heter|sage|actor
clean_heter,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/manifest.csv,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,sage,actor,0.1,2,$\mathsf{Non\text{-}private}$,clean_reference,kprop,,12,0,0.01,0.01,0.75,none,35.98947257995606,35.53144574165344,36.547367115020755,0.9560359149357336,34.684207916259766,38.105262756347656,36.72105102539062,36.29473533630371,37.163419275283815,10,4,bootstrap_95pct,f6_8b638d57cc5b591f,test|clean_heter|sage|actor,val|clean_heter|sage|actor
clean_heter,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/manifest.csv,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,sage,actor,1.0,3,$\mathsf{Non\text{-}private}$,clean_reference,kprop,,12,0,0.01,0.01,0.75,none,35.98947257995606,35.53144574165344,36.547367115020755,0.9560359149357336,34.684207916259766,38.105262756347656,36.72105102539062,36.29473533630371,37.163419275283815,10,4,bootstrap_95pct,f6_8b638d57cc5b591f,test|clean_heter|sage|actor,val|clean_heter|sage|actor
clean_heter,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/manifest.csv,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,sage,actor,2.0,4,$\mathsf{Non\text{-}private}$,clean_reference,kprop,,12,0,0.01,0.01,0.75,none,35.98947257995606,35.53144574165344,36.547367115020755,0.9560359149357336,34.684207916259766,38.105262756347656,36.72105102539062,36.29473533630371,37.163419275283815,10,4,bootstrap_95pct,f6_8b638d57cc5b591f,test|clean_heter|sage|actor,val|clean_heter|sage|actor
clean_heter,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/manifest.csv,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,sage,actor,3.0,5,$\mathsf{Non\text{-}private}$,clean_reference,kprop,,12,0,0.01,0.01,0.75,none,35.98947257995606,35.53144574165344,36.547367115020755,0.9560359149357336,34.684207916259766,38.105262756347656,36.72105102539062,36.29473533630371,37.163419275283815,10,4,bootstrap_95pct,f6_8b638d57cc5b591f,test|clean_heter|sage|actor,val|clean_heter|sage|actor
clean_heter,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/manifest.csv,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,sage,actor,4.0,6,$\mathsf{Non\text{-}private}$,clean_reference,kprop,,12,0,0.01,0.01,0.75,none,35.98947257995606,35.53144574165344,36.547367115020755,0.9560359149357336,34.684207916259766,38.105262756347656,36.72105102539062,36.29473533630371,37.163419275283815,10,4,bootstrap_95pct,f6_8b638d57cc5b591f,test|clean_heter|sage|actor,val|clean_heter|sage|actor
clean_heter,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/manifest.csv,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,sage,actor,6.0,7,$\mathsf{Non\text{-}private}$,clean_reference,kprop,,12,0,0.01,0.01,0.75,none,35.98947257995606,35.53144574165344,36.547367115020755,0.9560359149357336,34.684207916259766,38.105262756347656,36.72105102539062,36.29473533630371,37.163419275283815,10,4,bootstrap_95pct,f6_8b638d57cc5b591f,test|clean_heter|sage|actor,val|clean_heter|sage|actor
clean_heter,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/manifest.csv,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,sage,actor,8.0,8,$\mathsf{Non\text{-}private}$,clean_reference,kprop,,12,0,0.01,0.01,0.75,none,35.98947257995606,35.53144574165344,36.547367115020755,0.9560359149357336,34.684207916259766,38.105262756347656,36.72105102539062,36.29473533630371,37.163419275283815,10,4,bootstrap_95pct,f6_8b638d57cc5b591f,test|clean_heter|sage|actor,val|clean_heter|sage|actor
clean_heter,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/manifest.csv,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,sage,actor,10.0,9,$\mathsf{Non\text{-}private}$,clean_reference,kprop,,12,0,0.01,0.01,0.75,none,35.98947257995606,35.53144574165344,36.547367115020755,0.9560359149357336,34.684207916259766,38.105262756347656,36.72105102539062,36.29473533630371,37.163419275283815,10,4,bootstrap_95pct,f6_8b638d57cc5b591f,test|clean_heter|sage|actor,val|clean_heter|sage|actor
clean_heter,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/manifest.csv,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,gat,actor,0.001,0,$\mathsf{Non\text{-}private}$,clean_reference,kprop,,6,0,0.01,0.0001,0.75,none,28.942104721069335,28.410526270866395,29.552894520759583,0.9610605659930352,27.789474487304688,31.105262756347656,29.40526123046875,28.999866518974304,29.92105046272278,10,3,bootstrap_95pct,f6_9a74a5935482dd61,test|clean_heter|gat|actor,val|clean_heter|gat|actor
clean_heter,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/manifest.csv,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,gat,actor,0.01,1,$\mathsf{Non\text{-}private}$,clean_reference,kprop,,6,0,0.01,0.0001,0.75,none,28.942104721069335,28.410526270866395,29.552894520759583,0.9610605659930352,27.789474487304688,31.105262756347656,29.40526123046875,28.999866518974304,29.92105046272278,10,3,bootstrap_95pct,f6_9a74a5935482dd61,test|clean_heter|gat|actor,val|clean_heter|gat|actor
clean_heter,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/manifest.csv,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,gat,actor,0.1,2,$\mathsf{Non\text{-}private}$,clean_reference,kprop,,6,0,0.01,0.0001,0.75,none,28.942104721069335,28.410526270866395,29.552894520759583,0.9610605659930352,27.789474487304688,31.105262756347656,29.40526123046875,28.999866518974304,29.92105046272278,10,3,bootstrap_95pct,f6_9a74a5935482dd61,test|clean_heter|gat|actor,val|clean_heter|gat|actor
clean_heter,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/manifest.csv,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,gat,actor,1.0,3,$\mathsf{Non\text{-}private}$,clean_reference,kprop,,6,0,0.01,0.0001,0.75,none,28.942104721069335,28.410526270866395,29.552894520759583,0.9610605659930352,27.789474487304688,31.105262756347656,29.40526123046875,28.999866518974304,29.92105046272278,10,3,bootstrap_95pct,f6_9a74a5935482dd61,test|clean_heter|gat|actor,val|clean_heter|gat|actor
clean_heter,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/manifest.csv,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,gat,actor,2.0,4,$\mathsf{Non\text{-}private}$,clean_reference,kprop,,6,0,0.01,0.0001,0.75,none,28.942104721069335,28.410526270866395,29.552894520759583,0.9610605659930352,27.789474487304688,31.105262756347656,29.40526123046875,28.999866518974304,29.92105046272278,10,3,bootstrap_95pct,f6_9a74a5935482dd61,test|clean_heter|gat|actor,val|clean_heter|gat|actor
clean_heter,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/manifest.csv,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,gat,actor,3.0,5,$\mathsf{Non\text{-}private}$,clean_reference,kprop,,6,0,0.01,0.0001,0.75,none,28.942104721069335,28.410526270866395,29.552894520759583,0.9610605659930352,27.789474487304688,31.105262756347656,29.40526123046875,28.999866518974304,29.92105046272278,10,3,bootstrap_95pct,f6_9a74a5935482dd61,test|clean_heter|gat|actor,val|clean_heter|gat|actor
clean_heter,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/manifest.csv,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,gat,actor,4.0,6,$\mathsf{Non\text{-}private}$,clean_reference,kprop,,6,0,0.01,0.0001,0.75,none,28.942104721069335,28.410526270866395,29.552894520759583,0.9610605659930352,27.789474487304688,31.105262756347656,29.40526123046875,28.999866518974304,29.92105046272278,10,3,bootstrap_95pct,f6_9a74a5935482dd61,test|clean_heter|gat|actor,val|clean_heter|gat|actor
clean_heter,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/manifest.csv,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,gat,actor,6.0,7,$\mathsf{Non\text{-}private}$,clean_reference,kprop,,6,0,0.01,0.0001,0.75,none,28.942104721069335,28.410526270866395,29.552894520759583,0.9610605659930352,27.789474487304688,31.105262756347656,29.40526123046875,28.999866518974304,29.92105046272278,10,3,bootstrap_95pct,f6_9a74a5935482dd61,test|clean_heter|gat|actor,val|clean_heter|gat|actor
clean_heter,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/manifest.csv,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,gat,actor,8.0,8,$\mathsf{Non\text{-}private}$,clean_reference,kprop,,6,0,0.01,0.0001,0.75,none,28.942104721069335,28.410526270866395,29.552894520759583,0.9610605659930352,27.789474487304688,31.105262756347656,29.40526123046875,28.999866518974304,29.92105046272278,10,3,bootstrap_95pct,f6_9a74a5935482dd61,test|clean_heter|gat|actor,val|clean_heter|gat|actor
clean_heter,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/manifest.csv,historical/rebuttal_experiments/clean_heter/actor/figure1_clean.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,gat,actor,10.0,9,$\mathsf{Non\text{-}private}$,clean_reference,kprop,,6,0,0.01,0.0001,0.75,none,28.942104721069335,28.410526270866395,29.552894520759583,0.9610605659930352,27.789474487304688,31.105262756347656,29.40526123046875,28.999866518974304,29.92105046272278,10,3,bootstrap_95pct,f6_9a74a5935482dd61,test|clean_heter|gat|actor,val|clean_heter|gat|actor
clean_heter,historical/rebuttal_experiments/clean_heter/flickr/figure1_clean.yaml/manifest.csv,historical/rebuttal_experiments/clean_heter/flickr/figure1_clean.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,gcn,flickr,0.001,0,$\mathsf{Non\text{-}private}$,clean_reference,kprop,,4,0,0.01,0.0001,0.25,none,69.58289642333985,68.92793350219726,70.20090101242066,1.0302657021829251,68.1626205444336,70.96092987060547,70.60718307495117,69.91024551391601,71.41512985229492,10,1,bootstrap_95pct,f6_9f5bbef476402db6,test|clean_heter|gcn|flickr,val|clean_heter|gcn|flickr
clean_heter,historical/rebuttal_experiments/clean_heter/flickr/figure1_clean.yaml/manifest.csv,historical/rebuttal_experiments/clean_heter/flickr/figure1_clean.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,gcn,flickr,0.01,1,$\mathsf{Non\text{-}private}$,clean_reference,kprop,,4,0,0.01,0.0001,0.25,none,69.58289642333985,68.92793350219726,70.20090101242066,1.0302657021829251,68.1626205444336,70.96092987060547,70.60718307495117,69.91024551391601,71.41512985229492,10,1,bootstrap_95pct,f6_9f5bbef476402db6,test|clean_heter|gcn|flickr,val|clean_heter|gcn|flickr
clean_heter,historical/rebuttal_experiments/clean_heter/flickr/figure1_clean.yaml/manifest.csv,historical/rebuttal_experiments/clean_heter/flickr/figure1_clean.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,gcn,flickr,0.1,2,$\mathsf{Non\text{-}private}$,clean_reference,kprop,,4,0,0.01,0.0001,0.25,none,69.58289642333985,68.92793350219726,70.20090101242066,1.0302657021829251,68.1626205444336,70.96092987060547,70.60718307495117,69.91024551391601,71.41512985229492,10,1,bootstrap_95pct,f6_9f5bbef476402db6,test|clean_heter|gcn|flickr,val|clean_heter|gcn|flickr
clean_heter,historical/rebuttal_experiments/clean_heter/flickr/figure1_clean.yaml/manifest.csv,historical/rebuttal_experiments/clean_heter/flickr/figure1_clean.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,gcn,flickr,1.0,3,$\mathsf{Non\text{-}private}$,clean_reference,kprop,,4,0,0.01,0.0001,0.25,none,69.58289642333985,68.92793350219726,70.20090101242066,1.0302657021829251,68.1626205444336,70.96092987060547,70.60718307495117,69.91024551391601,71.41512985229492,10,1,bootstrap_95pct,f6_9f5bbef476402db6,test|clean_heter|gcn|flickr,val|clean_heter|gcn|flickr
clean_heter,historical/rebuttal_experiments/clean_heter/flickr/figure1_clean.yaml/manifest.csv,historical/rebuttal_experiments/clean_heter/flickr/figure1_clean.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,gcn,flickr,2.0,4,$\mathsf{Non\text{-}private}$,clean_reference,kprop,,4,0,0.01,0.0001,0.25,none,69.58289642333985,68.92793350219726,70.20090101242066,1.0302657021829251,68.1626205444336,70.96092987060547,70.60718307495117,69.91024551391601,71.41512985229492,10,1,bootstrap_95pct,f6_9f5bbef476402db6,test|clean_heter|gcn|flickr,val|clean_heter|gcn|flickr
